Time,Height,KineticEnergy
1.001,5.08028,48.2143
1.002,5.07045,48.3107
1.003,5.06061,48.4072
1.004,5.05076,48.5038
1.005,5.0409,48.6004
1.006,5.03103,48.6972
1.007,5.02115,48.7941
1.008,5.01126,48.891
1.009,5.00136,48.9881
1.01,4.99146,49.0852
1.011,4.98154,49.1825
1.012,4.97161,49.2798
1.013,4.96167,49.3773
1.014,4.95172,49.4748
1.015,4.94177,49.5724
1.016,4.9318,49.6701
1.017,4.92182,49.768
1.018,4.91184,49.8659
1.019,4.90184,49.9639
1.02,4.89183,50.062
1.021,4.88182,50.1602
1.022,4.87179,50.2585
1.023,4.86176,50.3569
1.024,4.85171,50.4554
1.025,4.84166,50.554
1.026,4.83159,50.6527
1.027,4.82152,50.7515
1.028,4.81143,50.8504
1.029,4.80134,50.9494
1.03,4.79123,51.0484
1.031,4.78112,51.1476
1.032,4.771,51.2469
1.033,4.76086,51.3462
1.034,4.75072,51.4457
1.035,4.74056,51.5453
1.036,4.7304,51.6449
1.037,4.72023,51.7447
1.038,4.71005,51.8445
1.039,4.69985,51.9444
1.04,4.68965,52.0445
1.041,4.67944,52.1446
1.042,4.66922,52.2448
1.043,4.65898,52.3452
1.044,4.64874,52.4456
1.045,4.63849,52.5461
1.046,4.62823,52.6467
1.047,4.61796,52.7474
1.048,4.60768,52.8482
1.049,4.59739,52.9492
1.05,4.58709,53.0502
1.051,4.57678,53.1512
1.052,4.56646,53.2524
1.053,4.55613,53.3537
1.054,4.54579,53.4551
1.055,4.53544,53.5566
1.056,4.52508,53.6582
1.057,4.51471,53.7598
1.058,4.50433,53.8616
1.059,4.49394,53.9635
1.06,4.48354,54.0654
1.061,4.47313,54.1675
1.062,4.46272,54.2697
1.063,4.45229,54.3719
1.064,4.44185,54.4743
1.065,4.4314,54.5767
1.066,4.42095,54.6792
1.067,4.41048,54.7819
1.068,4.4,54.8846
1.069,4.38951,54.9874
1.07,4.37902,55.0904
1.071,4.36851,55.1934
1.072,4.35799,55.2965
1.073,4.34747,55.3997
1.074,4.33693,55.503
1.075,4.32639,55.6064
1.076,4.31583,55.7099
1.077,4.30527,55.8135
1.078,4.29469,55.9172
1.079,4.28411,56.021
1.08,4.27351,56.1249
1.081,4.26291,56.2289
1.082,4.25229,56.333
1.083,4.24167,56.4371
1.084,4.23103,56.5414
1.085,4.22039,56.6458
1.086,4.20974,56.7502
1.087,4.19907,56.8548
1.088,4.1884,56.9595
1.089,4.17772,57.0642
1.09,4.16702,57.1691
1.091,4.15632,57.274
1.092,4.14561,57.379
1.093,4.13489,57.4842
1.094,4.12415,57.5894
1.095,4.11341,57.6947
1.096,4.10266,57.8002
1.097,4.0919,57.9057
1.098,4.08113,58.0113
1.099,4.07035,58.117
1.1,4.05955,58.2228
1.101,4.04875,58.3287
1.102,4.03794,58.4348
1.103,4.02712,58.5409
1.104,4.01629,58.647
1.105,4.00545,58.7533
1.106,3.9946,58.8597
1.107,3.98374,58.9662
1.108,3.97287,59.0728
1.109,3.96199,59.1795
1.11,3.9511,59.2862
1.111,3.94021,59.3931
1.112,3.9293,59.5001
1.113,3.91838,59.6071
1.114,3.90745,59.7143
1.115,3.89651,59.8216
1.116,3.88556,59.9289
1.117,3.87461,60.0364
1.118,3.86364,60.1439
1.119,3.85266,60.2515
1.12,3.84167,60.3593
1.121,3.83068,60.4671
1.122,3.81967,60.575
1.123,3.80865,60.6831
1.124,3.79763,60.7912
1.125,3.78659,60.8994
1.126,3.77555,61.0077
1.127,3.76449,61.1161
1.128,3.75342,61.2246
1.129,3.74235,61.3332
1.13,3.73126,61.4419
1.131,3.72017,61.5507
1.132,3.70906,61.6596
1.133,3.69795,61.7686
1.134,3.68682,61.8777
1.135,3.67569,61.9869
1.136,3.66455,62.0962
1.137,3.65339,62.2055
1.138,3.64223,62.315
1.139,3.63105,62.4246
1.14,3.61987,62.5342
1.141,3.60868,62.644
1.142,3.59747,62.7538
1.143,3.58626,62.8638
1.144,3.57504,62.9738
1.145,3.56381,63.084
1.146,3.55256,63.1942
1.147,3.54131,63.3045
1.148,3.53005,63.415
1.149,3.51878,63.5255
1.15,3.5075,63.6361
1.151,3.49621,63.7468
1.152,3.4849,63.8577
1.153,3.47359,63.9686
1.154,3.46227,64.0796
1.155,3.45094,64.1907
1.156,3.4396,64.3019
1.157,3.42825,64.4132
1.158,3.41689,64.5246
1.159,3.40552,64.6361
1.16,3.39414,64.7476
1.161,3.38275,64.8593
1.162,3.37135,64.9711
1.163,3.35994,65.083
1.164,3.34853,65.195
1.165,3.3371,65.307
1.166,3.32566,65.4192
1.167,3.31421,65.5314
1.168,3.30275,65.6438
1.169,3.29128,65.7563
1.17,3.27981,65.8688
1.171,3.26832,65.9814
1.172,3.25682,66.0942
1.173,3.24531,66.207
1.174,3.2338,66.32
1.175,3.22227,66.433
1.176,3.21073,66.5461
1.177,3.19919,66.6593
1.178,3.18763,66.7726
1.179,3.17607,66.8861
1.18,3.16449,66.9996
1.181,3.1529,67.1132
1.182,3.14131,67.2269
1.183,3.1297,67.3407
1.184,3.11809,67.4546
1.185,3.10646,67.5686
1.186,3.09483,67.6827
1.187,3.08318,67.7968
1.188,3.07153,67.9111
1.189,3.05987,68.0255
1.19,3.04819,68.14
1.191,3.03651,68.2545
1.192,3.02482,68.3692
1.193,3.01311,68.484
1.194,3.0014,68.5988
1.195,2.98968,68.7138
1.196,2.97794,68.8288
1.197,2.9662,68.944
1.198,2.95445,69.0592
1.199,2.94269,69.1746
1.2,2.93091,69.29
1.201,2.91913,69.4055
1.202,2.90734,69.5212
1.203,2.89554,69.6369
1.204,2.88373,69.7527
1.205,2.87191,69.8686
1.206,2.86008,69.9846
1.207,2.84824,70.1007
1.208,2.83638,70.2169
1.209,2.82452,70.3332
1.21,2.81265,70.4496
1.211,2.80077,70.5661
1.212,2.78888,70.6827
1.213,2.77699,70.7994
1.214,2.76508,70.9162
1.215,2.75316,71.0331
1.216,2.74123,71.15
1.217,2.72929,71.2671
1.218,2.71734,71.3843
1.219,2.70538,71.5015
1.22,2.69341,71.6189
1.221,2.68144,71.7364
1.222,2.66945,71.8539
1.223,2.65745,71.9716
1.224,2.64544,72.0893
1.225,2.63343,72.2071
1.226,2.6214,72.3251
1.227,2.60936,72.4431
1.228,2.59732,72.5612
1.229,2.58526,72.6795
1.23,2.57319,72.7978
1.231,2.56112,72.9162
1.232,2.54903,73.0347
1.233,2.53693,73.1533
1.234,2.52483,73.272
1.235,2.51271,73.3909
1.236,2.50059,73.5098
1.237,2.48845,73.6287
1.238,2.47631,73.7478
1.239,2.46415,73.867
1.24,2.45199,73.9863
1.241,2.43982,74.1057
1.242,2.42763,74.2252
1.243,2.41544,74.3447
1.244,2.40323,74.4644
1.245,2.39102,74.5842
1.246,2.3788,74.704
1.247,2.36656,74.824
1.248,2.35432,74.9441
1.249,2.34207,75.0642
1.25,2.32981,75.1845
1.251,2.31753,75.3048
1.252,2.30525,75.4252
1.253,2.29296,75.5458
1.254,2.28066,75.6664
1.255,2.26835,75.7871
1.256,2.25603,75.908
1.257,2.24369,76.0289
1.258,2.23135,76.1499
1.259,2.219,76.271
1.26,2.20664,76.3922
1.261,2.19427,76.5135
1.262,2.18189,76.6349
1.263,2.1695,76.7564
1.264,2.1571,76.878
1.265,2.14469,76.9997
1.266,2.13227,77.1215
1.267,2.11984,77.2434
1.268,2.1074,77.3654
1.269,2.09495,77.4874
1.27,2.0825,77.6096
1.271,2.07003,77.7319
1.272,2.05755,77.8542
1.273,2.04506,77.9767
1.274,2.03256,78.0993
1.275,2.02006,78.2219
1.276,2.00754,78.3447
1.277,1.99501,78.4675
1.278,1.98247,78.5904
1.279,1.96993,78.7135
1.28,1.95737,78.8366
1.281,1.9448,78.9598
1.282,1.93223,79.0832
1.283,1.91964,79.2066
1.284,1.90704,79.3301
1.285,1.89444,79.4537
1.286,1.88182,79.5774
1.287,1.8692,79.7012
1.288,1.85656,79.8252
1.289,1.84392,79.9492
1.29,1.83126,80.0732
1.291,1.8186,80.1974
1.292,1.80592,80.3217
1.293,1.79324,80.4461
1.294,1.78054,80.5706
1.295,1.76784,80.6952
1.296,1.75513,80.8198
1.297,1.7424,80.9446
1.298,1.72967,81.0695
1.299,1.71693,81.1944
1.3,1.70417,81.3195
1.301,1.69141,81.4447
1.302,1.67864,81.5699
1.303,1.66586,81.6953
1.304,1.65306,81.8207
1.305,1.64026,81.9462
1.306,1.62745,82.0719
1.307,1.61463,82.1976
1.308,1.6018,82.3234
1.309,1.58896,82.4494
1.31,1.5761,82.5754
1.311,1.56324,82.7015
1.312,1.55037,82.8277
1.313,1.53749,82.954
1.314,1.5246,83.0804
1.315,1.5117,83.2069
1.316,1.49879,83.3335
1.317,1.48587,83.4602
1.318,1.47294,83.587
1.319,1.46,83.7139
1.32,1.44705,83.8409
1.321,1.43409,83.968
1.322,1.42113,84.0951
1.323,1.40815,84.2224
1.324,1.39516,84.3498
1.325,1.38216,84.4773
1.326,1.36915,84.6048
1.327,1.35613,84.7325
1.328,1.34311,84.8602
1.329,1.33007,84.9881
1.33,1.31702,85.116
1.331,1.30396,85.2441
1.332,1.2909,85.3722
1.333,1.27782,85.5004
1.334,1.26473,85.6288
1.335,1.25164,85.7572
1.336,1.23853,85.8857
1.337,1.22542,86.0143
1.338,1.21229,86.1431
1.339,1.19915,86.2719
1.34,1.18601,86.4008
1.341,1.17285,86.5298
1.342,1.15969,86.6589
1.343,1.14651,86.7881
1.344,1.13333,86.9174
1.345,1.12014,87.0468
1.346,1.10693,87.1762
1.347,1.09372,87.3058
1.348,1.08049,87.4355
1.349,1.06726,87.5653
1.35,1.05402,87.6951
1.351,1.04076,87.8251
1.352,1.0275,87.9552
1.353,1.01423,88.0853
1.354,1.00094,88.2156
1.355,0.987651,88.3459
1.356,0.974349,88.4764
1.357,0.961037,88.6069
1.358,0.947715,88.7376
1.359,0.934383,88.8683
1.36,0.921041,88.9991
1.361,0.90769,89.1301
1.362,0.894329,89.2611
1.363,0.880958,89.3922
1.364,0.867577,89.5234
1.365,0.854186,89.6548
1.366,0.840786,89.7862
1.367,0.827375,89.9177
1.368,0.813955,90.0493
1.369,0.800525,90.181
1.37,0.787086,90.3128
1.371,0.773636,90.4447
1.372,0.760177,90.5766
1.373,0.746708,90.7087
1.374,0.733229,90.8409
1.375,0.71974,90.9732
1.376,0.706241,91.1056
1.377,0.692733,91.238
1.378,0.679215,91.3706
1.379,0.665687,91.5033
1.38,0.652149,91.636
1.381,0.638601,91.7689
1.382,0.625044,91.9018
1.383,0.611477,92.0349
1.384,0.5979,92.168
1.385,0.584313,92.3012
1.386,0.570716,92.4346
1.387,0.55711,92.568
1.388,0.543494,92.7015
1.389,0.529867,92.8352
1.39,0.516232,92.9689
1.391,0.502586,93.1027
1.392,0.48893,93.2366
1.393,0.475265,93.3706
1.394,0.46159,93.5047
1.395,0.447905,93.6389
1.396,0.43421,93.7732
1.397,0.420506,93.9076
1.398,0.406791,94.0421
1.399,0.393067,94.1767
1.4,0.379333,94.3114
1.401,0.365589,94.4462
1.402,0.351836,94.581
1.403,0.338072,94.716
1.404,0.324299,94.8511
1.405,0.310516,94.9862
1.406,0.296723,95.1215
1.407,0.28292,95.2568
1.408,0.269108,95.3923
1.409,0.255286,95.5279
1.41,0.241453,95.6635
1.411,0.227612,95.7992
1.412,0.21376,95.9351
1.413,0.199898,96.071
1.414,0.186027,96.207
1.415,0.172146,96.3432
1.416,0.158255,96.4794
1.417,0.144354,96.6157
1.418,0.130443,96.7521
1.419,0.116523,96.8886
1.42,0.102593,97.0252
1.421,0.0886529,97.1619
1.422,0.0748295,95.543
1.423,0.0611913,93.0006
1.424,0.0478055,89.5898
1.425,0.0347378,85.3825
1.426,0.0220519,80.4656
1.427,0.00980939,74.9395
1.428,-0.00193076,68.9156
1.429,-0.0131124,62.5142
1.43,-0.0236823,55.8619
1.431,-0.0335908,49.0892
1.432,-0.0427916,42.3275
1.433,-0.0512423,35.7068
1.434,-0.0589043,29.3532
1.435,-0.0657433,23.3858
1.436,-0.0717292,17.9154
1.437,-0.0768363,13.0413
1.438,-0.0810435,8.85031
1.439,-0.0843342,5.41457
1.44,-0.0866967,2.79059
1.441,-0.0881237,1.01811
1.442,-0.0886127,0.119571
1.443,-0.088166,0.09976
1.444,-0.0867905,0.945949
1.445,-0.0844978,2.6283
1.446,-0.0813039,5.10064
1.447,-0.0772292,8.30152
1.448,-0.0722985,12.1556
1.449,-0.0665409,16.5754
1.45,-0.0599891,21.4629
1.451,-0.0526799,26.7119
1.452,-0.0446537,32.21
1.453,-0.0359542,37.8409
1.454,-0.0266282,43.4871
1.455,-0.0167255,49.0317
1.456,-0.00629851,54.3611
1.457,0.00459803,59.3674
1.458,0.0159073,63.9497
1.459,0.0275707,68.0171
1.46,0.0395281,71.4896
1.461,0.0517182,74.2999
1.462,0.064079,76.3947
1.463,0.0765478,77.7354
1.464,0.0890617,78.2988
1.465,0.101566,78.1761
1.466,0.11406,78.0535
1.467,0.126545,77.931
1.468,0.139019,77.8086
1.469,0.151484,77.6862
1.47,0.163939,77.564
1.471,0.176384,77.4419
1.472,0.18882,77.3198
1.473,0.201245,77.1979
1.474,0.213661,77.076
1.475,0.226067,76.9543
1.476,0.238463,76.8326
1.477,0.25085,76.7111
1.478,0.263226,76.5896
1.479,0.275593,76.4682
1.48,0.28795,76.347
1.481,0.300297,76.2258
1.482,0.312634,76.1047
1.483,0.324962,75.9837
1.484,0.33728,75.8629
1.485,0.349587,75.7421
1.486,0.361886,75.6214
1.487,0.374174,75.5008
1.488,0.386452,75.3803
1.489,0.398721,75.2599
1.49,0.41098,75.1396
1.491,0.423229,75.0194
1.492,0.435468,74.8992
1.493,0.447697,74.7792
1.494,0.459917,74.6593
1.495,0.472127,74.5395
1.496,0.484327,74.4197
1.497,0.496517,74.3001
1.498,0.508697,74.1806
1.499,0.520868,74.0611
1.5,0.533029,73.9418
1.501,0.54518,73.8225
1.502,0.557321,73.7034
1.503,0.569452,73.5843
1.504,0.581573,73.4654
1.505,0.593685,73.3465
1.506,0.605787,73.2277
1.507,0.617879,73.1091
1.508,0.629961,72.9905
1.509,0.642034,72.872
1.51,0.654096,72.7536
1.511,0.666149,72.6353
1.512,0.678192,72.5171
1.513,0.690225,72.3991
1.514,0.702249,72.2811
1.515,0.714262,72.1632
1.516,0.726266,72.0454
1.517,0.73826,71.9276
1.518,0.750244,71.81
1.519,0.762219,71.6925
1.52,0.774183,71.5751
1.521,0.786138,71.4578
1.522,0.798083,71.3405
1.523,0.810018,71.2234
1.524,0.821943,71.1064
1.525,0.833859,70.9894
1.526,0.845764,70.8726
1.527,0.85766,70.7558
1.528,0.869546,70.6392
1.529,0.881423,70.5226
1.53,0.893289,70.4062
1.531,0.905146,70.2898
1.532,0.916993,70.1736
1.533,0.92883,70.0574
1.534,0.940657,69.9413
1.535,0.952474,69.8253
1.536,0.964282,69.7095
1.537,0.976079,69.5937
1.538,0.987867,69.478
1.539,0.999646,69.3624
1.54,1.01141,69.2469
1.541,1.02317,69.1315
1.542,1.03492,69.0162
1.543,1.04666,68.901
1.544,1.05839,68.7859
1.545,1.07011,68.6709
1.546,1.08182,68.5559
1.547,1.09352,68.4411
1.548,1.10521,68.3264
1.549,1.11689,68.2118
1.55,1.12856,68.0972
1.551,1.14022,67.9828
1.552,1.15187,67.8685
1.553,1.16351,67.7542
1.554,1.17514,67.6401
1.555,1.18676,67.526
1.556,1.19837,67.4121
1.557,1.20997,67.2982
1.558,1.22157,67.1844
1.559,1.23315,67.0708
1.56,1.24472,66.9572
1.561,1.25628,66.8437
1.562,1.26784,66.7303
1.563,1.27938,66.6171
1.564,1.29091,66.5039
1.565,1.30243,66.3908
1.566,1.31395,66.2778
1.567,1.32545,66.1649
1.568,1.33694,66.0521
1.569,1.34843,65.9394
1.57,1.3599,65.8268
1.571,1.37137,65.7143
1.572,1.38282,65.6019
1.573,1.39427,65.4895
1.574,1.4057,65.3773
1.575,1.41713,65.2652
1.576,1.42854,65.1532
1.577,1.43995,65.0412
1.578,1.45134,64.9294
1.579,1.46273,64.8176
1.58,1.4741,64.706
1.581,1.48547,64.5944
1.582,1.49683,64.483
1.583,1.50817,64.3716
1.584,1.51951,64.2604
1.585,1.53084,64.1492
1.586,1.54215,64.0381
1.587,1.55346,63.9272
1.588,1.56476,63.8163
1.589,1.57605,63.7055
1.59,1.58732,63.5948
1.591,1.59859,63.4842
1.592,1.60985,63.3737
1.593,1.6211,63.2633
1.594,1.63234,63.153
1.595,1.64357,63.0428
1.596,1.65478,62.9327
1.597,1.66599,62.8227
1.598,1.67719,62.7128
1.599,1.68838,62.603
1.6,1.69956,62.4933
1.601,1.71073,62.3837
1.602,1.72189,62.2741
1.603,1.73304,62.1647
1.604,1.74418,62.0554
1.605,1.75531,61.9461
1.606,1.76643,61.837
1.607,1.77755,61.7279
1.608,1.78865,61.619
1.609,1.79974,61.5101
1.61,1.81082,61.4014
1.611,1.82189,61.2927
1.612,1.83295,61.1841
1.613,1.84401,61.0757
1.614,1.85505,60.9673
1.615,1.86608,60.859
1.616,1.8771,60.7508
1.617,1.88812,60.6427
1.618,1.89912,60.5348
1.619,1.91011,60.4269
1.62,1.9211,60.3191
1.621,1.93207,60.2114
1.622,1.94303,60.1038
1.623,1.95399,59.9962
1.624,1.96493,59.8888
1.625,1.97587,59.7815
1.626,1.98679,59.6743
1.627,1.99771,59.5672
1.628,2.00861,59.4602
1.629,2.01951,59.3532
1.63,2.03039,59.2464
1.631,2.04127,59.1396
1.632,2.05213,59.033
1.633,2.06299,58.9265
1.634,2.07384,58.82
1.635,2.08467,58.7137
1.636,2.0955,58.6074
1.637,2.10632,58.5012
1.638,2.11712,58.3952
1.639,2.12792,58.2892
1.64,2.13871,58.1833
1.641,2.14948,58.0776
1.642,2.16025,57.9719
1.643,2.17101,57.8663
1.644,2.18176,57.7608
1.645,2.1925,57.6554
1.646,2.20323,57.5501
1.647,2.21394,57.4449
1.648,2.22465,57.3398
1.649,2.23535,57.2348
1.65,2.24604,57.1299
1.651,2.25672,57.0251
1.652,2.26739,56.9204
1.653,2.27805,56.8158
1.654,2.2887,56.7112
1.655,2.29934,56.6068
1.656,2.30997,56.5025
1.657,2.32059,56.3982
1.658,2.3312,56.2941
1.659,2.3418,56.1901
1.66,2.35239,56.0861
1.661,2.36298,55.9823
1.662,2.37355,55.8785
1.663,2.38411,55.7748
1.664,2.39466,55.6713
1.665,2.4052,55.5678
1.666,2.41573,55.4644
1.667,2.42626,55.3612
1.668,2.43677,55.258
1.669,2.44727,55.1549
1.67,2.45777,55.0519
1.671,2.46825,54.949
1.672,2.47872,54.8462
1.673,2.48919,54.7436
1.674,2.49964,54.641
1.675,2.51008,54.5384
1.676,2.52052,54.436
1.677,2.53094,54.3337
1.678,2.54136,54.2315
1.679,2.55176,54.1294
1.68,2.56216,54.0274
1.681,2.57254,53.9254
1.682,2.58292,53.8236
1.683,2.59328,53.7219
1.684,2.60364,53.6202
1.685,2.61398,53.5187
1.686,2.62432,53.4173
1.687,2.63465,53.3159
1.688,2.64496,53.2147
1.689,2.65527,53.1135
1.69,2.66557,53.0124
1.691,2.67585,52.9115
1.692,2.68613,52.8106
1.693,2.6964,52.7098
1.694,2.70666,52.6092
1.695,2.7169,52.5086
1.696,2.72714,52.4081
1.697,2.73737,52.3077
1.698,2.74759,52.2074
1.699,2.7578,52.1072
1.7,2.768,52.0071
1.701,2.77818,51.9071
1.702,2.78836,51.8072
1.703,2.79853,51.7074
1.704,2.80869,51.6077
1.705,2.81884,51.5081
1.706,2.82898,51.4086
1.707,2.83911,51.3091
1.708,2.84923,51.2098
1.709,2.85934,51.1106
1.71,2.86944,51.0115
1.711,2.87953,50.9124
1.712,2.88962,50.8135
1.713,2.89969,50.7146
1.714,2.90975,50.6159
1.715,2.9198,50.5172
1.716,2.92984,50.4187
1.717,2.93987,50.3202
1.718,2.9499,50.2218
1.719,2.95991,50.1236
1.72,2.96991,50.0254
1.721,2.9799,49.9273
1.722,2.98989,49.8293
1.723,2.99986,49.7314
1.724,3.00982,49.6337
1.725,3.01978,49.536
1.726,3.02972,49.4384
1.727,3.03965,49.3409
1.728,3.04958,49.2435
1.729,3.05949,49.1462
1.73,3.0694,49.049
1.731,3.07929,48.9518
1.732,3.08918,48.8548
1.733,3.09905,48.7579
1.734,3.10892,48.6611
1.735,3.11877,48.5643
1.736,3.12862,48.4677
1.737,3.13845,48.3712
1.738,3.14828,48.2747
1.739,3.15809,48.1784
1.74,3.1679,48.0821
1.741,3.1777,47.986
1.742,3.18748,47.8899
1.743,3.19726,47.794
1.744,3.20703,47.6981
1.745,3.21679,47.6023
1.746,3.22653,47.5067
1.747,3.23627,47.4111
1.748,3.246,47.3156
1.749,3.25572,47.2202
1.75,3.26542,47.1249
1.751,3.27512,47.0298
1.752,3.28481,46.9347
1.753,3.29449,46.8397
1.754,3.30416,46.7448
1.755,3.31382,46.65
1.756,3.32347,46.5553
1.757,3.33311,46.4606
1.758,3.34274,46.3661
1.759,3.35236,46.2717
1.76,3.36197,46.1774
1.761,3.37157,46.0832
1.762,3.38116,45.989
1.763,3.39074,45.895
1.764,3.40031,45.8011
1.765,3.40987,45.7072
1.766,3.41942,45.6135
1.767,3.42896,45.5198
1.768,3.4385,45.4263
1.769,3.44802,45.3328
1.77,3.45753,45.2394
1.771,3.46703,45.1462
1.772,3.47652,45.053
1.773,3.48601,44.9599
1.774,3.49548,44.867
1.775,3.50494,44.7741
1.776,3.5144,44.6813
1.777,3.52384,44.5886
1.778,3.53327,44.496
1.779,3.5427,44.4035
1.78,3.55211,44.3111
1.781,3.56151,44.2188
1.782,3.57091,44.1266
1.783,3.58029,44.0345
1.784,3.58967,43.9425
1.785,3.59903,43.8506
1.786,3.60839,43.7587
1.787,3.61773,43.667
1.788,3.62707,43.5754
1.789,3.63639,43.4839
1.79,3.64571,43.3924
1.791,3.65502,43.3011
1.792,3.66431,43.2098
1.793,3.6736,43.1187
1.794,3.68288,43.0276
1.795,3.69214,42.9367
1.796,3.7014,42.8458
1.797,3.71065,42.7551
1.798,3.71988,42.6644
1.799,3.72911,42.5738
1.8,3.73833,42.4834
1.801,3.74754,42.393
1.802,3.75673,42.3027
1.803,3.76592,42.2125
1.804,3.7751,42.1224
1.805,3.78427,42.0324
1.806,3.79343,41.9425
1.807,3.80258,41.8527
1.808,3.81172,41.763
1.809,3.82085,41.6734
1.81,3.82997,41.5839
1.811,3.83908,41.4945
1.812,3.84818,41.4052
1.813,3.85727,41.3159
1.814,3.86635,41.2268
1.815,3.87542,41.1378
1.816,3.88448,41.0489
1.817,3.89353,40.96
1.818,3.90257,40.8713
1.819,3.9116,40.7826
1.82,3.92062,40.6941
1.821,3.92964,40.6056
1.822,3.93864,40.5173
1.823,3.94763,40.429
1.824,3.95661,40.3408
1.825,3.96558,40.2528
1.826,3.97455,40.1648
1.827,3.9835,40.0769
1.828,3.99244,39.9891
1.829,4.00138,39.9015
1.83,4.0103,39.8139
1.831,4.01921,39.7264
1.832,4.02812,39.639
1.833,4.03701,39.5517
1.834,4.04589,39.4645
1.835,4.05477,39.3774
1.836,4.06363,39.2904
1.837,4.07249,39.2035
1.838,4.08133,39.1166
1.839,4.09017,39.0299
1.84,4.09899,38.9433
1.841,4.10781,38.8568
1.842,4.11662,38.7703
1.843,4.12541,38.684
1.844,4.1342,38.5978
1.845,4.14297,38.5116
1.846,4.15174,38.4256
1.847,4.1605,38.3396
1.848,4.16924,38.2538
1.849,4.17798,38.168
1.85,4.18671,38.0823
1.851,4.19543,37.9968
1.852,4.20413,37.9113
1.853,4.21283,37.8259
1.854,4.22152,37.7407
1.855,4.2302,37.6555
1.856,4.23887,37.5704
1.857,4.24752,37.4854
1.858,4.25617,37.4005
1.859,4.26481,37.3157
1.86,4.27344,37.231
1.861,4.28206,37.1464
1.862,4.29067,37.0619
1.863,4.29927,36.9775
1.864,4.30786,36.8932
1.865,4.31644,36.809
1.866,4.32501,36.7248
1.867,4.33357,36.6408
1.868,4.34212,36.5569
1.869,4.35066,36.473
1.87,4.35919,36.3893
1.871,4.36771,36.3057
1.872,4.37623,36.2221
1.873,4.38473,36.1387
1.874,4.39322,36.0553
1.875,4.4017,35.9721
1.876,4.41017,35.8889
1.877,4.41864,35.8058
1.878,4.42709,35.7229
1.879,4.43553,35.64
1.88,4.44396,35.5572
1.881,4.45239,35.4745
1.882,4.4608,35.392
1.883,4.4692,35.3095
1.884,4.4776,35.2271
1.885,4.48598,35.1448
1.886,4.49436,35.0626
1.887,4.50272,34.9805
1.888,4.51107,34.8985
1.889,4.51942,34.8166
1.89,4.52775,34.7348
1.891,4.53608,34.6531
1.892,4.54439,34.5714
1.893,4.5527,34.4899
1.894,4.56099,34.4085
1.895,4.56928,34.3271
1.896,4.57756,34.2459
1.897,4.58582,34.1648
1.898,4.59408,34.0837
1.899,4.60233,34.0028
1.9,4.61056,33.9219
1.901,4.61879,33.8412
1.902,4.62701,33.7605
1.903,4.63521,33.68
1.904,4.64341,33.5995
1.905,4.6516,33.5191
1.906,4.65978,33.4388
1.907,4.66794,33.3587
1.908,4.6761,33.2786
1.909,4.68425,33.1986
1.91,4.69239,33.1187
1.911,4.70052,33.0389
1.912,4.70864,32.9592
1.913,4.71675,32.8796
1.914,4.72485,32.8001
1.915,4.73294,32.7207
1.916,4.74102,32.6414
1.917,4.74909,32.5622
1.918,4.75715,32.4831
1.919,4.7652,32.4041
1.92,4.77324,32.3251
1.921,4.78127,32.2463
1.922,4.78929,32.1676
1.923,4.7973,32.0889
1.924,4.8053,32.0104
1.925,4.81329,31.9319
1.926,4.82127,31.8536
1.927,4.82925,31.7753
1.928,4.83721,31.6972
1.929,4.84516,31.6191
1.93,4.8531,31.5412
1.931,4.86104,31.4633
1.932,4.86896,31.3855
1.933,4.87687,31.3079
1.934,4.88477,31.2303
1.935,4.89267,31.1528
1.936,4.90055,31.0754
1.937,4.90842,30.9981
1.938,4.91629,30.9209
1.939,4.92414,30.8438
1.94,4.93199,30.7668
1.941,4.93982,30.6899
1.942,4.94765,30.6131
1.943,4.95546,30.5364
1.944,4.96327,30.4598
1.945,4.97106,30.3833
1.946,4.97885,30.3068
1.947,4.98662,30.2305
1.948,4.99439,30.1543
1.949,5.00215,30.0781
1.95,5.00989,30.0021
1.951,5.01763,29.9262
1.952,5.02535,29.8503
1.953,5.03307,29.7746
1.954,5.04078,29.6989
1.955,5.04848,29.6234
1.956,5.05616,29.5479
1.957,5.06384,29.4725
1.958,5.07151,29.3973
1.959,5.07917,29.3221
1.96,5.08681,29.247
1.961,5.09445,29.172
1.962,5.10208,29.0971
1.963,5.1097,29.0224
1.964,5.11731,28.9477
1.965,5.12491,28.8731
1.966,5.1325,28.7986
1.967,5.14008,28.7242
1.968,5.14765,28.6499
1.969,5.15521,28.5757
1.97,5.16276,28.5015
1.971,5.1703,28.4275
1.972,5.17783,28.3536
1.973,5.18535,28.2798
1.974,5.19286,28.206
1.975,5.20036,28.1324
1.976,5.20785,28.0589
1.977,5.21533,27.9854
1.978,5.2228,27.9121
1.979,5.23026,27.8388
1.98,5.23772,27.7657
1.981,5.24516,27.6926
1.982,5.25259,27.6197
1.983,5.26001,27.5468
1.984,5.26743,27.4741
1.985,5.27483,27.4014
1.986,5.28222,27.3288
1.987,5.28961,27.2563
1.988,5.29698,27.1839
1.989,5.30434,27.1117
1.99,5.3117,27.0395
1.991,5.31904,26.9674
1.992,5.32637,26.8954
1.993,5.3337,26.8235
1.994,5.34101,26.7517
1.995,5.34832,26.68
1.996,5.35561,26.6084
1.997,5.3629,26.5368
1.998,5.37017,26.4654
1.999,5.37744,26.3941
2,5.3847,26.3229
2.001,5.39194,26.2517
